 노선명 , 발생건수 ,위도,경도,발생년도,울타리 평균 길이,울타리 평균 높이,반경 생태통로 수,반경 동물 개체 수,노선 평균 제한 속도,노선 평균 차로 수,노선 길이,노선 일 평균 이동 차량 수
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
중부선,4,37.43892698,127.2891253,2022,87.75,1.625,0,850,110.0,4.2926829268292686,332.5,2138620.0
수도권제1순환선,4,37.37918528,126.9574134,2022,235.6086956521739,1.5869565217391304,2,750,100.0,5.128550074738415,188.08834080717486,1770273.8011958147
수도권제1순환선,4,37.45570348,126.7974413,2022,244.24615384615385,1.476923076923077,1,700,100.0,5.128550074738415,188.08834080717486,1770273.8011958147
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,37.28319262,127.3849201,2022,334.2121212121212,1.5454545454545454,1,1000,110.0,4.2926829268292686,332.5,2138620.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
경부선,3,37.38131932,127.1032033,2022,221.25,1.5,0,450,102.5,7.103448275862069,416.1,6088438.0
수도권제1순환선,3,37.38097843,126.8558042,2022,150.2608695652174,1.5507246376811594,1,700,100.0,5.128550074738415,188.08834080717486,1770273.8011958147
수도권제1순환선,3,37.41908589,126.828963,2022,170.6161616161616,1.5353535353535352,2,750,100.0,5.128550074738415,188.08834080717486,1770273.8011958147
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
제2경인선,3,37.42861052,126.7966235,2022,149.04255319148936,1.6595744680851063,1,650,93.33333333333331,6.222222222222222,25.5,1189998.0
호남지선,5,36.15337118,127.1644793,2022,259.7943925233645,1.5794392523364489,0,1300,99.25170068027212,5.128550074738415,188.08834080717486,1770273.8011958147
호남지선,5,36.2669873,127.2921401,2022,185.6530612244898,1.683673469387755,0,2450,99.25170068027212,5.128550074738415,188.08834080717486,1770273.8011958147
호남지선,3,36.1588182,127.2148303,2022,149.04255319148936,1.6595744680851063,0,1800,99.25170068027212,5.128550074738415,188.08834080717486,1770273.8011958147
호남지선,3,36.2669873,127.2921401,2022,185.6530612244898,1.683673469387755,0,2450,99.25170068027212,5.128550074738415,188.08834080717486,1770273.8011958147
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
중부선,3,35.97307729,127.6498785,2022,233.0222222222222,1.5555555555555556,0,1400,110.0,4.2926829268292686,332.5,2138620.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.14784775,126.6208259,2022,149.3111111111111,1.5555555555555556,0,5550,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
서해안선,3,36.10898749,126.646671,2022,233.0222222222222,1.5555555555555556,0,1150,105.0,5.461538461538462,336.3,2661230.0
